obsTime,C20,C30,C20Pred,C20PredGrowth,C20PredGrowthR,C20_Adjusted,C20_F,C20_F_80_U,C20_F_80_L,C20_F_95_U,C20_F_95_L,C20_AdjustedGrowth,C20_ActualGrowth,C20_FGrowth,C20_PredErr,C20_AdjErr,C20_FErr,IND_R,TSEST
2011-08-01,3048.4,1593092,3018.90522272769,0.00232024929877209,0.23,,,,,,,,-0.26,,0.97,,,45,20
2011-09-01,3037.8,1590152.6,3006.43681799961,-0.00413010803857281,-0.41,,,,,,,,-0.35,,1.03,,,45,20
2011-10-01,3042.7,1601407.2,3054.17680161961,0.0158792572437169,1.59,,,,,,,,0.16,,0.38,,,45,20
2011-11-01,3018.2,1594517.5,3024.95193666246,-0.00956881898312135,-0.96,,,,,,,,-0.81,,0.22,,,45,20
2011-12-01,3076.4,1595368.1,3028.56002847089,0.00119277657429911,0.12,,,,,,,,1.93,,1.56,,,45,20
2012-01-01,3044.1,1596158.5,3031.91276273539,0.00110703906575462,0.11,,,,,,,,-1.05,,0.4,,,45,20
2012-02-01,3079.8,1594788.6,3026.10189397409,-0.00191656858756939,-0.19,,,,,,,,1.17,,1.74,,,45,20
2012-03-01,3101.5,1604025.3,3065.2823096888,0.0129474872583559,1.29,,,,,,,,0.7,,1.17,,,45,20
2012-04-01,3099.4,1606630.8,3076.33437083019,0.00360556060577446,0.36,,,,,,,,-0.07,,0.74,,,45,20
2012-05-01,3113.8,1614217,3108.51366318514,0.0104602713736436,1.05,,,,,,,,0.46,,0.17,,,45,20
2012-06-01,3153.4,1586961.7,2992.90159562538,-0.0371920731534777,-3.72,,,,,,,,1.27,,5.09,,,45,20
2012-07-01,3092.6,1597620.5,3038.114303088,0.015106646850237,1.51,,,,,,,,-1.93,,1.76,,,45,20
2012-08-01,3082.8,1597063.3,3035.75076116976,-0.000777963461032554,-0.08,,,,,,,,-0.32,,1.53,,,45,20
2012-09-01,3112.1,1607102.3,3078.33438880301,0.0140273793810532,1.4,,,,,,,,0.95,,1.08,,,45,20
2012-10-01,3085.2,1596179.4,3032.00141676643,-0.0150513122307666,-1.51,,,,,,,,-0.86,,1.72,,,45,20
2012-11-01,3092.9,1609150.7,3087.02333220812,0.0181470612571067,1.81,,,,,,,,0.25,,0.19,,,45,20
2012-12-01,3077.7,1612014.2,3099.1697828235,0.00393468053469243,0.39,,,,,,,,-0.49,,0.7,,,45,20
2013-01-01,3106.7,1610190.1,3091.43227956961,-0.00249663742101958,-0.25,,,,,,,,0.94,,0.49,,,45,20
2013-02-01,3129,1612251.6,3100.17679081236,0.00282862778542413,0.28,,,,,,,,0.72,,0.92,,,45,20
2013-03-01,3107.1,1605832,3072.94600528049,-0.00878362344127198,-0.88,,,,,,,,-0.7,,1.1,,,45,20
2013-04-01,3136.8,1619483.8,3130.85447900533,0.0188446115308646,1.88,,,,,,,,0.96,,0.19,,,45,20
2013-05-01,3179.7,1614131.5,3108.15098760365,-0.00725153198716903,-0.73,,,,,,,,1.37,,2.25,,,45,20
2013-06-01,3111.2,1613137,3103.93249794519,-0.00135723447003808,-0.14,,,,,,,,-2.15,,0.23,,,45,20
2013-07-01,3116.1,1622866.9,3145.20497911948,0.0132968359336481,1.33,,,,,,,,0.16,,0.93,,,45,20
2013-08-01,3086.7,1627291,3163.9712135066,0.00596661728303948,0.6,,,,,,,,-0.94,,2.5,,,45,20
2013-09-01,3167.9,1614256.8,3108.68248760788,-0.0174744718481329,-1.75,,,,,,,,2.63,,1.87,,,45,20
2013-10-01,3199.5,1611779.3,3098.17337938381,-0.00338056661172591,-0.34,,,,,,,,1,,3.17,,,45,20
2013-11-01,3277.6,1610463.1,3092.5902963386,-0.0018020563608102,-0.18,,,,,,,,2.44,,5.64,,,45,20
2013-12-01,3224,1611853.1,3098.48642567521,0.00190653425498646,0.19,,,,,,,,-1.64,,3.89,,,45,20
2014-01-01,3238.2,1607839,3081.45933735141,-0.00549529221193521,-0.55,,,,,,,,0.44,,4.84,,,45,20
2014-02-01,3291.8,1614101.1,3108.02203628578,0.00862016857155901,0.86,,,,,,,,1.66,,5.58,,,45,20
2014-03-01,3261.5,1622197.3,3142.36465667071,0.0110496708144226,1.1,,,,,,,,-0.92,,3.65,,,45,20
2014-04-01,3274.1,1615557.5,3114.19982244826,-0.0089629426561516,-0.9,,,,,,,,0.39,,4.88,,,45,20
2014-05-01,3259.5,1619839.9,3132.36499098861,0.00583301315779865,0.58,,,,,,,,-0.45,,3.9,,,45,20
2014-06-01,3271.3,1627211.3,3163.63314047917,0.0099822816244324,1,,,,,,,,0.36,,3.29,,,45,20
2014-07-01,3275.5,1625839.8,3157.81548480639,-0.0018389160229544,-0.18,,,,,,,,0.13,,3.59,,,45,20
2014-08-01,3319.3,1626894,3162.28721109895,0.0014160821979851,0.14,,,,,,,,1.34,,4.73,,,45,20
2014-09-01,3313.1,1622708.4,3144.53265070232,-0.00561446801363004,-0.56,,,,,,,,-0.19,,5.09,,,45,20
2014-10-01,3343.1,1622966.9,3145.62916108615,0.000348703767975705,0.03,,,,,,,,0.91,,5.91,,,45,20
2014-11-01,3266.3,1624261.8,3151.12189337246,0.00174614743348088,0.17,,,,,,,,-2.3,,3.53,,,45,20
2014-12-01,3306.6,1612280.1,3100.29768267286,-0.0161289256396258,-1.61,,,,,,,,1.23,,6.24,,,45,20
2015-01-01,3332.3,1643176.8,3231.35591236667,0.0422727889732274,4.23,,,,,,,,0.78,,3.03,,,45,20
2015-02-01,3399.1,1640243.8,3218.91465528446,-0.00385016612827999,-0.39,,,,,,,,2,,5.3,,,45,20
2015-03-01,3373.2,1649468.9,3258.04586589104,0.0121566474408823,1.22,,,,,,,,-0.76,,3.41,,,45,20
2015-04-01,3360.3,1650527.5,3262.53625619014,0.0013782464961898,0.14,,,,,,,,-0.38,,2.91,,,45,20
2015-05-01,3363.8,1647550.3,3249.90751067866,-0.00387083683361837,-0.39,,,,,,,,0.1,,3.39,,,45,20
2015-06-01,3435.5,1645801.5,3242.48941644566,-0.00228255549076993,-0.23,,,,,,,,2.13,,5.62,,,45,20
2015-07-01,3399,1652219.3,3269.71256670213,0.0083957560874039,0.84,,,,,,,,-1.06,,3.8,,,45,20
2015-08-01,3461,1650005.7,3260.32287468809,-0.00287171787198163,-0.29,,,,,,,,1.82,,5.8,,,45,20
2015-09-01,3510.7,1661205.3,3307.82955822642,0.0145711591656023,1.46,,,,,,,,1.44,,5.78,,,45,20
2015-10-01,3499.9,1666878.4,3331.89382537715,0.00727494168823891,0.73,,,,,,,,-0.31,,4.8,,,45,20
2015-11-01,3489.2,1664707.8,3322.68653160878,-0.00276338150341059,-0.28,,,,,,,,-0.31,,4.77,,,45,20
2015-12-01,3485,1662188.7,3312.00096368658,-0.0032159422264316,-0.32,,,,,,,,-0.12,,4.96,,,45,20
2016-01-01,3549.4,1673267.9,3358.99693213706,0.0141895998720247,1.42,,,,,,,,1.85,,5.36,,,45,20
2016-02-01,3555,1674921.9,3366.01290186565,0.00208870977566936,0.21,,,,,,,,0.16,,5.32,,,45,20
2016-03-01,3557.9,1665196.8,3324.76078142576,-0.012255484943932,-1.23,,,,,,,,0.08,,6.55,,,45,20
2016-04-01,3582,1644530.8,3237.09933619528,-0.0263662413609445,-2.64,,,,,,,,0.68,,9.63,,,45,20
2016-05-01,3612,1671781.7,3352.69273974852,0.0357089454317133,3.57,,,,,,,,0.84,,7.18,,,45,20
2016-06-01,3614.2,1666719.3,3331.21895186819,-0.00640493762692173,-0.64,,,,,,,,0.06,,7.83,,,45,20
2016-07-01,3606.6,1671714.8,3352.40896201282,0.00636103794160472,0.64,,,,,,,,-0.21,,7.05,,,45,20
2016-08-01,3586.3,1674903.2,3365.93357983789,0.00403429831453109,0.4,,,,,,,,-0.56,,6.14,,,45,20
2016-09-01,3629.6,1671317.5,3350.72368705927,-0.00451877389076403,-0.45,,,,,,,,1.21,,7.68,,,45,20
2016-10-01,3637.1,1676711,3373.60194143121,0.00682785466921642,0.68,,,,,,,,0.21,,7.24,,,45,20
2016-11-01,3646.2,1675853.1,3369.96288433922,-0.00107868597278931,-0.11,,,,,,,,0.25,,7.58,,,45,20
2016-12-01,3645,1684187.8,3405.31717871464,0.0104910040818899,1.05,,,,,,,,-0.03,,6.58,,,45,20
2017-01-01,3630.8,1705258,3494.69316745436,0.0262460100041134,2.62,,,,,,,,-0.39,,3.75,,,45,20
2017-02-01,3639,1673454.7,3359.78930405078,-0.0386024915319953,-3.86,,,,,,,,0.23,,7.67,,,45,20
2017-03-01,3686.2,1689041.3,3425.9048504666,0.0196784799380443,1.97,,,,,,,,1.3,,7.06,,,45,20
2017-04-01,3700.4,1678310.7,3380.38758035191,-0.0132862038210104,-1.33,,,,,,,,0.39,,8.65,,,45,20
2017-05-01,3720.8,1719257.8,3554.07779442318,0.0513817454190219,5.14,,,,,,,,0.55,,4.48,,,45,20
2017-06-01,3725.9,1716502.6,3542.39073287769,-0.00328835276589162,-0.33,,,,,,,,0.14,,4.93,,,45,20
2017-07-01,3748.5,1710341.4,3516.25603354768,-0.00737770090900743,-0.74,,,,,,,,0.61,,6.2,,,45,20
2017-08-01,3751,1716538.5,3542.54301420372,0.00747584373983146,0.75,,,,,,,,0.07,,5.56,,,45,20
2017-09-01,3703.6,1725732.8,3581.54357676458,0.0110091994379406,1.1,,,,,,,,-1.26,,3.3,,,45,20
2017-10-01,3693.8,1728910.2,3595.02153457331,0.00376317013037968,0.38,,,,,,,,-0.26,,2.67,,,45,20
2017-11-01,3784.3,1736555.9,3627.45321519842,0.00902127575960813,0.9,,,,,,,,2.45,,4.14,,,45,20
2017-12-01,3717.7,1732998.3,3612.36251755244,-0.00416013570699054,-0.42,,,,,,,,-1.76,,2.83,,,45,20
2018-01-01,3763.4,1710763.4,3518.046081447,-0.0261093496699627,-2.61,,,,,,,,1.23,,6.52,,,45,20
2018-02-01,3762.4,1733734.5,3615.48534519101,0.0276969833504668,2.77,,,,,,,,-0.03,,3.9,,,45,20
2018-03-01,3740.6,1737825.4,3632.83820526521,0.00479959353099792,0.48,,,,,,,,-0.58,,2.88,,,45,20
2018-04-01,3773.7,1758618.1,3721.03708904744,0.0242782306281647,2.43,,,,,,,,0.88,,1.4,,,45,20
2018-05-01,3775.7,1734908.5,3620.46524147963,-0.0270279078550009,-2.7,,,,,,,,0.05,,4.11,,,45,20
2018-06-01,3786.1,1747219.1,3672.68458666758,0.0144233797882325,1.44,3754.28003132648,3774.6788924912,3807.7644333585,3741.5933516239,3825.27886072688,3724.07892425552,,0.28,,3,0.84,0.3,45,20
2018-07-01,3856.3,1751160.3,3689.40244633768,0.00455194538915506,0.46,3764.59642392285,3783.39491831915,3828.44884463579,3738.3409920025,3852.29895255144,3714.49088408685,0.27,1.85,0.23,4.33,2.38,1.89,45,20
2018-08-01,3881.8,1751930.9,3692.67119257279,0.000885982562933796,0.09,3768.29286430845,3787.19828224236,3844.08538150055,3730.31118298418,3874.19959278551,3700.19697169922,0.1,0.66,0.1,4.87,2.92,2.44,45,20
2018-09-01,3876.4,1758351.9,3719.90791665219,0.00737588663030232,0.74,3778.48863193666,3793.13381075778,3863.47076942504,3722.79685209052,3900.7049061989,3685.56271531666,0.27,-0.14,0.16,4.04,2.53,2.15,45,20
2018-10-01,3896.9,1764442.6,3745.7435676957,0.00694523940441127,0.69,3789.9872679264,3801.04819298408,3887.81244294445,3714.2839430237,3933.74266243813,3668.35372353002,0.3,0.53,0.21,3.88,2.74,2.46,45,20
1982-01-01,,970440.3,115.291893476786,,,,,,,,,,,,,,,46,20
1982-02-01,,972232.5,123.06356912846,0.0674086912558051,6.74,,,,,,,,,,,,,46,20
1982-03-01,,971570.8,120.194180790823,-0.0233163100823212,-2.33,,,,,,,,,,,,,46,20
1982-04-01,349.9,966272.7,97.219560341021,-0.191145863290883,-19.11,,,,,,,,,,72.22,,,46,20
1982-05-01,346.3,962862,82.4294397377589,-0.152131120027514,-15.21,,,,,,,,-1.03,,76.2,,,46,20
1982-06-01,350.9,958856.4,65.0596015554438,-0.210723720039534,-21.07,,,,,,,,1.33,,81.46,,,46,20
1982-07-01,341.7,958188.8,62.1646285250581,-0.0444972450056984,-4.45,,,,,,,,-2.62,,81.81,,,46,20
1982-08-01,342.5,953407.2,41.4297527879489,-0.333547810532659,-33.35,,,,,,,,0.23,,87.9,,,46,20
1982-09-01,346.4,949864.3,26.0663616115653,-0.370829902244855,-37.08,,,,,,,,1.14,,92.48,,,46,20
1982-10-01,354.1,955745,51.5673620606222,0.978310699017633,97.83,,,,,,,,2.22,,85.44,,,46,20
1982-11-01,360.2,941040,-12.199232324976,-1.23656886521817,-123.66,,,,,,,,1.72,,103.39,,,46,20
1982-12-01,361.6,931746.2,-52.5007607099387,3.30361184305438,330.36,,,,,,,,0.39,,114.52,,,46,20
1983-01-01,369.6,924587.3,-83.5445330694797,0.591301381918152,59.13,,,,,,,,2.21,,122.6,,,46,20
1983-02-01,378,925154.7,-81.0840661769685,-0.0294509622845699,-2.95,,,,,,,,2.27,,121.45,,,46,20
1983-03-01,366.1,927272.5,-71.9004623966334,-0.113260276813098,-11.33,,,,,,,,-3.15,,119.64,,,46,20
1983-04-01,364.7,919270.5,-106.600243986131,0.482608601292141,48.26,,,,,,,,-0.38,,129.23,,,46,20
1983-05-01,366.7,921621.7,-96.4045271061978,-0.0956444047281883,-9.56,,,,,,,,0.55,,126.29,,,46,20
1983-06-01,369.6,925138.9,-81.1525811168722,-0.158207777654718,-15.82,,,,,,,,0.79,,121.96,,,46,20
1983-07-01,375.9,927560.9,-70.6498479239504,-0.129419582820123,-12.94,,,,,,,,1.7,,118.79,,,46,20
1983-08-01,379,935782.9,-34.9960608421147,-0.504654831249098,-50.47,,,,,,,,0.82,,109.23,,,46,20
1983-09-01,380.2,937605.8,-27.0912580603736,-0.225876929903735,-22.59,,,,,,,,0.32,,107.13,,,46,20
1983-10-01,372.3,943154.3,-3.03080590474656,-0.888126055349946,-88.81,,,,,,,,-2.08,,100.81,,,46,20
1983-11-01,374.5,953669.4,42.5667538792723,-15.044698082648,-1504.47,,,,,,,,0.59,,88.63,,,46,20
1983-12-01,383.3,953587.7,42.2124709305263,-0.00832299662198392,-0.83,,,,,,,,2.35,,88.99,,,46,20
1984-01-01,391.3,964124.3,87.9032630694792,1.08240032226854,108.24,,,,,,,,2.09,,77.54,,,46,20
1984-02-01,393.1,952403.6,37.0777531874473,-0.578198215939482,-57.82,,,,,,,,0.46,,90.57,,,46,20
1984-03-01,401.7,963777,86.3972353081654,1.33016372031451,133.02,,,,,,,,2.19,,78.49,,,46,20
1984-04-01,403.7,976594.2,141.977595291783,0.643311788685955,64.33,,,,,,,,0.5,,64.83,,,46,20
1984-05-01,411.6,976921.3,143.396028003345,0.00999053906109346,1,,,,,,,,1.96,,65.16,,,46,20
1984-06-01,404.9,975316,136.434823381298,-0.0485453099292602,-4.85,,,,,,,,-1.63,,66.3,,,46,20
1984-07-01,408.8,975740.3,138.27475306493,0.0134857775898625,1.35,,,,,,,,0.96,,66.18,,,46,20
1984-08-01,406.3,979695.5,155.426037261728,0.124037713441036,12.4,,,,,,,,-0.61,,61.75,,,46,20
1984-09-01,408.8,977459.6,145.730305987552,-0.0623816411007702,-6.24,,,,,,,,0.62,,64.35,,,46,20
1984-10-01,414.1,979184.1,153.208408130902,0.0513146671358036,5.13,,,,,,,,1.3,,63,,,46,20
1984-11-01,416.2,977215.2,144.670492613337,-0.0557274605338258,-5.57,,,,,,,,0.51,,65.24,,,46,20
1984-12-01,419.1,982834.8,169.039261998533,0.168443259886637,16.84,,,,,,,,0.7,,59.67,,,46,20
1985-01-01,419.2,983321.9,171.151516886342,0.0124956466493962,1.25,,,,,,,,0.02,,59.17,,,46,20
1985-02-01,425.8,985203.7,179.311732956713,0.0476783157919103,4.77,,,,,,,,1.57,,57.89,,,46,20
1985-03-01,427.7,985622.7,181.128679780757,0.0101328942288599,1.01,,,,,,,,0.45,,57.65,,,46,20
1985-04-01,436.2,984746,177.32696789379,-0.0209890111912055,-2.1,,,,,,,,1.99,,59.35,,,46,20
1985-05-01,440.4,997342.2,231.948985996467,0.308029955913938,30.8,,,,,,,,0.96,,47.33,,,46,20
1985-06-01,442.4,995366.5,223.381583036411,-0.0369365829440893,-3.69,,,,,,,,0.45,,49.51,,,46,20
1985-07-01,455,998378.5,236.44278550424,0.0584703639856488,5.85,,,,,,,,2.85,,48.03,,,46,20
1985-08-01,464,1006107.6,269.959166644378,0.14175260652872,14.18,,,,,,,,1.98,,41.82,,,46,20
1985-09-01,470.6,1009775.3,285.863739118235,0.0589147339264405,5.89,,,,,,,,1.42,,39.26,,,46,20
1985-10-01,481.2,1010381,288.490289694185,0.0091881208300569,0.92,,,,,,,,2.25,,40.05,,,46,20
1985-11-01,484.4,1022781.1,342.261941992101,0.186389816984541,18.64,,,,,,,,0.67,,29.34,,,46,20
1985-12-01,485.9,1023081.2,343.563292211422,0.00380220544459709,0.38,,,,,,,,0.31,,29.29,,,46,20
1986-01-01,493.6,1037264.3,405.066725385879,0.179016311022568,17.9,,,,,,,,1.58,,17.94,,,46,20
1986-02-01,492.8,1030934.5,377.618252815872,-0.0677628421437465,-6.78,,,,,,,,-0.16,,23.37,,,46,20
1986-03-01,500.7,1039438.1,414.493166927899,0.0976513021737016,9.77,,,,,,,,1.6,,17.22,,,46,20
1986-04-01,511.5,1045826.5,442.195751869956,0.066834841084065,6.68,,,,,,,,2.16,,13.55,,,46,20
1986-05-01,528.6,1029723.6,372.36731985827,-0.157912941760286,-15.79,,,,,,,,3.34,,29.56,,,46,20
1986-06-01,524.4,1049290.5,457.21700198568,0.227865544591039,22.79,,,,,,,,-0.79,,12.81,,,46,20
1986-07-01,531.1,1045327.3,440.03102668007,-0.0375882244775946,-3.76,,,,,,,,1.28,,17.15,,,46,20
1986-08-01,548,1045716.1,441.717014568347,0.00383152047481134,0.38,,,,,,,,3.18,,19.39,,,46,20
1986-09-01,546.3,1047519.9,449.538992327799,0.0177081196817741,1.77,,,,,,,,-0.31,,17.71,,,46,20
1986-10-01,550.9,1052562.7,471.406532767628,0.0486443685932444,4.86,,,,,,,,0.84,,14.43,,,46,20
1986-11-01,555.1,1047911.7,451.237989381881,-0.0427837587810629,-4.28,,,,,,,,0.76,,18.71,,,46,20
1986-12-01,559.2,1051233,465.640436844165,0.0319176306099884,3.19,,,,,,,,0.74,,16.73,,,46,20
1987-01-01,563.5,1043532.1,432.24634186259,-0.0717164840921044,-7.17,,,,,,,,0.77,,23.29,,,46,20
1987-02-01,570.9,1052463.4,470.975929379496,0.0896007294128071,8.96,,,,,,,,1.31,,17.5,,,46,20
1987-03-01,564.1,1052098.8,469.394882095376,-0.0033569598476155,-0.34,,,,,,,,-1.19,,16.79,,,46,20
1987-04-01,571.5,1070301.4,548.328429253708,0.168160221104188,16.82,,,,,,,,1.31,,4.05,,,46,20
1987-05-01,576,1053428.5,475.160978018839,-0.133437274690375,-13.34,,,,,,,,0.79,,17.51,,,46,20
1987-06-01,576.6,1066070.1,529.979868164027,0.115369091068363,11.54,,,,,,,,0.1,,8.09,,,46,20
1987-07-01,598.4,1075233.9,569.717666030789,0.0749798251854789,7.5,,,,,,,,3.78,,4.79,,,46,20
1987-08-01,598,1063365.5,518.25167155231,-0.0903359638416015,-9.03,,,,,,,,-0.07,,13.34,,,46,20
1987-09-01,599.5,1071210.8,552.271941047947,0.0656443024944554,6.56,,,,,,,,0.25,,7.88,,,46,20
1987-10-01,606.1,1076388.4,574.724026671262,0.0406540400743743,4.07,,,,,,,,1.1,,5.18,,,46,20
1987-11-01,612.7,1074420.3,566.189580264579,-0.0148496426295494,-1.48,,,,,,,,1.09,,7.59,,,46,20
1987-12-01,623.2,1086264.7,617.55150141662,0.090715058952587,9.07,,,,,,,,1.71,,0.91,,,46,20
1988-01-01,603.8,1086459,618.3940617219,0.00136435633845347,0.14,,,,,,,,-3.11,,2.42,,,46,20
1988-02-01,612.4,1094902.2,655.007057962394,0.0592065779845088,5.92,,,,,,,,1.42,,6.96,,,46,20
1988-03-01,623.1,1092413.9,644.216822205191,-0.0164734648673409,-1.65,,,,,,,,1.75,,3.39,,,46,20
1988-04-01,640.6,1078249.2,582.793178581002,-0.0953462273989237,-9.53,,,,,,,,2.81,,9.02,,,46,20
1988-05-01,650.9,1102355.9,687.329197681669,0.179370697775141,17.94,,,,,,,,1.61,,5.6,,,46,20
1988-06-01,663.8,1097062.4,664.374524619434,-0.0333969124833634,-3.34,,,,,,,,1.98,,0.09,,,46,20
1988-07-01,672.1,1080007.6,590.418284297945,-0.111317092364208,-11.13,,,,,,,,1.25,,12.15,,,46,20
1988-08-01,664.9,1111297.2,726.10214908459,0.229809727095399,22.98,,,,,,,,-1.07,,9.2,,,46,20
1988-09-01,659.2,1120339.9,765.314810291707,0.0540043315620992,5.4,,,,,,,,-0.86,,16.1,,,46,20
1988-10-01,665.9,1125813.6,789.050900579939,0.0310148058929955,3.1,,,,,,,,1.02,,18.49,,,46,20
1988-11-01,653.9,1132475.2,817.938186887936,0.0366101683513259,3.66,,,,,,,,-1.8,,25.09,,,46,20
1988-12-01,668.2,1130272.2,808.38512279875,-0.0116794450269315,-1.17,,,,,,,,2.19,,20.98,,,46,20
1989-01-01,721,1138018.5,841.976089822834,0.0415531732051024,4.16,,,,,,,,7.9,,16.78,,,46,20
1989-02-01,713.4,1153610.8,909.590361814577,0.0803042661294214,8.03,,,,,,,,-1.05,,27.5,,,46,20
1989-03-01,716.9,1152145.3,903.235384319024,-0.00698663680085057,-0.7,,,,,,,,0.49,,25.99,,,46,20
1989-04-01,719.2,1145174.9,873.009021210872,-0.0334645471522807,-3.35,,,,,,,,0.32,,21.39,,,46,20
1989-05-01,726.7,1156664.6,922.83282532595,0.0570713508160224,5.71,,,,,,,,1.04,,26.99,,,46,20
1989-06-01,750.2,1159203.2,933.841181429811,0.0119288735746615,1.19,,,,,,,,3.23,,24.48,,,46,20
1989-07-01,761,1161702.1,944.677382906191,0.0116039019180856,1.16,,,,,,,,1.44,,24.14,,,46,20
1989-08-01,753.3,1172894.9,993.213713245471,0.051378736505751,5.14,,,,,,,,-1.01,,31.85,,,46,20
1989-09-01,771.1,1170216.1,981.597395459676,-0.0116956880788901,-1.17,,,,,,,,2.36,,27.3,,,46,20
1989-10-01,789.7,1175056.9,1002.58898540199,0.0213851320708603,2.14,,,,,,,,2.41,,26.96,,,46,20
1989-11-01,780,1179304.3,1021.00736234816,0.01837081517386,1.84,,,,,,,,-1.23,,30.9,,,46,20
1989-12-01,822.2,1177231.4,1012.01846241604,-0.00880395211984809,-0.88,,,,,,,,5.41,,23.09,,,46,20
1990-01-01,836.2,1160894.6,941.17574911045,-0.0700014040617992,-7,,,,,,,,1.7,,12.55,,,46,20
1990-02-01,823.7,1173136.6,994.261818370464,0.0564039918263807,5.64,,,,,,,,-1.49,,20.71,,,46,20
1990-03-01,842,1179613.6,1022.34860734262,0.0282488862120709,2.82,,,,,,,,2.22,,21.42,,,46,20
1990-04-01,834.8,1186529,1052.33646907768,0.0293323251185465,2.93,,,,,,,,-0.86,,26.06,,,46,20
1990-05-01,825.7,1178988.9,1019.63966538324,-0.0310706743092398,-3.11,,,,,,,,-1.09,,23.49,,,46,20
1990-06-01,838.7,1178520.9,1017.61023551772,-0.00199034024902926,-0.2,,,,,,,,1.57,,21.33,,,46,20
1990-07-01,840.2,1190407.4,1069.15471862988,0.050652480992335,5.07,,,,,,,,0.18,,27.25,,,46,20
1990-08-01,836.5,1169543.2,978.679439569701,-0.0846231864141486,-8.46,,,,,,,,-0.44,,17,,,46,20
1990-09-01,822.3,1169512.9,978.548046995074,-0.000134254965737239,-0.01,,,,,,,,-1.7,,19,,,46,20
1990-10-01,821.6,1154234.2,912.293666468774,-0.0677068241357729,-6.77,,,,,,,,-0.09,,11.04,,,46,20
1990-11-01,821.2,1153475.9,909.005382992229,-0.00360441335658185,-0.36,,,,,,,,-0.05,,10.69,,,46,20
1990-12-01,828.2,1154996.4,915.598861860865,0.00725350915627384,0.73,,,,,,,,0.85,,10.55,,,46,20
1991-01-01,832.5,1146965,880.771590446483,-0.0380376962719233,-3.8,,,,,,,,0.52,,5.8,,,46,20
1991-02-01,830.4,1142235.4,860.262206916655,-0.0232857005746879,-2.33,,,,,,,,-0.25,,3.6,,,46,20
1991-03-01,819.5,1135786.1,832.295535908765,-0.0325094730223334,-3.25,,,,,,,,-1.31,,1.56,,,46,20
1991-04-01,824.8,1130295.8,808.487461569747,-0.028605313031052,-2.86,,,,,,,,0.65,,1.98,,,46,20
1991-05-01,837.5,1134889.8,828.408830805207,0.0246402946024427,2.46,,,,,,,,1.54,,1.09,,,46,20
1991-06-01,847.1,1127943.3,798.286107384632,-0.0363621466846222,-3.64,,,,,,,,1.15,,5.76,,,46,20
1991-07-01,851.6,1132807.1,819.377434264787,0.0264207615353035,2.64,,,,,,,,0.53,,3.78,,,46,20
1991-08-01,867.2,1125792.8,788.960703697027,-0.0371217576855196,-3.71,,,,,,,,1.83,,9.02,,,46,20
1991-09-01,891.9,1130553.4,809.604515273502,0.0261658299072946,2.62,,,,,,,,2.85,,9.23,,,46,20
1991-10-01,918.6,1132911.2,819.828852318205,0.0126288043752438,1.26,,,,,,,,2.99,,10.75,,,46,20
1991-11-01,928,1130630.2,809.937549918101,-0.0120650820865057,-1.21,,,,,,,,1.02,,12.72,,,46,20
1991-12-01,919.9,1126108.8,790.331002495113,-0.0242074804717607,-2.42,,,,,,,,-0.87,,14.09,,,46,20
1992-01-01,902.1,1127275.7,795.391134354245,0.00640254759481464,0.64,,,,,,,,-1.93,,11.83,,,46,20
1992-02-01,895.3,1124981.8,785.443892541181,-0.0125061009400618,-1.25,,,,,,,,-0.75,,12.27,,,46,20
1992-03-01,943.6,1131666.1,814.429614870432,0.0369036192203026,3.69,,,,,,,,5.39,,13.69,,,46,20
1992-04-01,949.9,1125745.5,788.755592516174,-0.0315239302273442,-3.15,,,,,,,,0.67,,16.96,,,46,20
1992-05-01,961,1123666.1,779.738506058138,-0.0114320412350687,-1.14,,,,,,,,1.17,,18.86,,,46,20
1992-06-01,920.9,1128701.7,801.574824500037,0.0280046685808671,2.8,,,,,,,,-4.17,,12.96,,,46,20
1992-07-01,905.7,1128557,800.947349069395,-0.000782803316001981,-0.08,,,,,,,,-1.65,,11.57,,,46,20
1992-08-01,902.2,1130295.8,808.487461569747,0.00941399270390675,0.94,,,,,,,,-0.39,,10.39,,,46,20
1992-09-01,919.3,1128255.7,799.640795183751,-0.0109422431472465,-1.09,,,,,,,,1.9,,13.02,,,46,20
1992-10-01,913.8,1127772.5,797.545452211489,-0.0026203552706196,-0.26,,,,,,,,-0.6,,12.72,,,46,20
1992-11-01,911.5,1122060.5,772.776000519511,-0.0310571035460058,-3.11,,,,,,,,-0.25,,15.22,,,46,20
1992-12-01,907,1125780.7,788.908233394947,0.0208756908400256,2.09,,,,,,,,-0.49,,13.02,,,46,20
1993-01-01,894,1132166.3,816.598676448922,0.0350997009307569,3.51,,,,,,,,-1.43,,8.66,,,46,20
1993-02-01,905.2,1131409.2,813.315596638698,-0.00402043244118513,-0.4,,,,,,,,1.25,,10.15,,,46,20
1993-03-01,869.3,1144588.2,870.464862018351,0.0702670225627565,7.03,,,,,,,,-3.97,,0.13,,,46,20
1993-04-01,877.6,1137756.2,840.838655092652,-0.0340349257257837,-3.4,,,,,,,,0.95,,4.19,,,46,20
1993-05-01,880,1135240.3,829.928735010046,-0.0129750458266023,-1.3,,,,,,,,0.27,,5.69,,,46,20
1993-06-01,876.9,1137030.2,837.690436967936,0.00935225113972735,0.94,,,,,,,,-0.35,,4.47,,,46,20
