ASGC_2010,DT,IND_R,TSEST,FREQUENCY,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
0,2,41,20,M,P1M,1992-09,2754.5,
0,2,41,20,M,P1M,1992-10,2755.1,
0,2,41,20,M,P1M,1992-11,2749.5,
0,2,41,20,M,P1M,1992-12,2738,
0,2,41,20,M,P1M,1993-01,2789.4,
0,2,41,20,M,P1M,1993-02,2811,
0,2,41,20,M,P1M,1993-03,2812.2,
0,2,41,20,M,P1M,1993-04,2831.5,
0,2,41,20,M,P1M,1993-05,2843.5,
0,2,41,20,M,P1M,1993-06,2843.9,
0,2,41,20,M,P1M,1993-07,2859.6,
0,2,41,20,M,P1M,1993-08,2825,
0,2,41,20,M,P1M,1993-09,2852.6,
0,2,41,20,M,P1M,1993-10,2858.1,
0,2,41,20,M,P1M,1993-11,2896.5,
0,2,41,20,M,P1M,1993-12,2893,
0,2,41,20,M,P1M,1994-01,2873.4,
0,2,41,20,M,P1M,1994-02,2930.5,
0,2,41,20,M,P1M,1994-03,2940.9,
0,2,41,20,M,P1M,1994-04,2918,
0,2,41,20,M,P1M,1994-05,2948.1,
0,2,41,20,M,P1M,1994-06,2965.1,
0,2,41,20,M,P1M,1994-07,3002.2,
0,2,41,20,M,P1M,1994-08,3022.2,
0,2,41,20,M,P1M,1994-09,3050.2,
0,2,41,20,M,P1M,1994-10,3074.4,
0,2,41,20,M,P1M,1994-11,3071.3,
0,2,41,20,M,P1M,1994-12,3110,
0,2,41,20,M,P1M,1995-01,3133.1,
0,2,41,20,M,P1M,1995-02,3172.2,
0,2,41,20,M,P1M,1995-03,3177.8,
0,2,41,20,M,P1M,1995-04,3219.5,
0,2,41,20,M,P1M,1995-05,3269.3,
0,2,41,20,M,P1M,1995-06,3284.4,
0,2,41,20,M,P1M,1995-07,3306.2,
0,2,41,20,M,P1M,1995-08,3340,
0,2,41,20,M,P1M,1995-09,3360.4,
0,2,41,20,M,P1M,1995-10,3390,
0,2,41,20,M,P1M,1995-11,3418.4,
0,2,41,20,M,P1M,1995-12,3436.3,
0,2,41,20,M,P1M,1996-01,3391.3,
0,2,41,20,M,P1M,1996-02,3433.3,
0,2,41,20,M,P1M,1996-03,3436.4,
0,2,41,20,M,P1M,1996-04,3464.3,
0,2,41,20,M,P1M,1996-05,3490.3,
0,2,41,20,M,P1M,1996-06,3515.5,
0,2,41,20,M,P1M,1996-07,3528.5,
0,2,41,20,M,P1M,1996-08,3526.4,
0,2,41,20,M,P1M,1996-09,3552.1,
0,2,41,20,M,P1M,1996-10,3553.6,
0,2,41,20,M,P1M,1996-11,3578.4,
0,2,41,20,M,P1M,1996-12,3564,
0,2,41,20,M,P1M,1997-01,3613.4,
0,2,41,20,M,P1M,1997-02,3621.4,
0,2,41,20,M,P1M,1997-03,3649.8,
0,2,41,20,M,P1M,1997-04,3600.4,
0,2,41,20,M,P1M,1997-05,3645.2,
0,2,41,20,M,P1M,1997-06,3668.6,
0,2,41,20,M,P1M,1997-07,3679.3,
0,2,41,20,M,P1M,1997-08,3702.7,
0,2,41,20,M,P1M,1997-09,3730.7,
0,2,41,20,M,P1M,1997-10,3743.6,
0,2,41,20,M,P1M,1997-11,3783.4,
0,2,41,20,M,P1M,1997-12,3790.9,
0,2,41,20,M,P1M,1998-01,3871.1,
0,2,41,20,M,P1M,1998-02,3850,
0,2,41,20,M,P1M,1998-03,3850.4,
0,2,41,20,M,P1M,1998-04,3859.5,
0,2,41,20,M,P1M,1998-05,3913.9,
0,2,41,20,M,P1M,1998-06,3959,
0,2,41,20,M,P1M,1998-07,3941.2,
0,2,41,20,M,P1M,1998-08,3989.4,
0,2,41,20,M,P1M,1998-09,4014.7,
0,2,41,20,M,P1M,1998-10,4051.3,
0,2,41,20,M,P1M,1998-11,4050.9,
0,2,41,20,M,P1M,1998-12,4025,
0,2,41,20,M,P1M,1999-01,4164.3,
0,2,41,20,M,P1M,1999-02,4147,
0,2,41,20,M,P1M,1999-03,4191.2,
0,2,41,20,M,P1M,1999-04,4162.4,
0,2,41,20,M,P1M,1999-05,4188.3,
0,2,41,20,M,P1M,1999-06,4200.7,
0,2,41,20,M,P1M,1999-07,4217.4,
0,2,41,20,M,P1M,1999-08,4253.4,
0,2,41,20,M,P1M,1999-09,4264.5,
0,2,41,20,M,P1M,1999-10,4270.8,
0,2,41,20,M,P1M,1999-11,4302.3,
0,2,41,20,M,P1M,1999-12,4324.1,
0,2,41,20,M,P1M,2000-01,4252.4,
0,2,41,20,M,P1M,2000-02,4252.6,
0,2,41,20,M,P1M,2000-03,4248.7,
0,2,41,20,M,P1M,2000-04,4261,
0,2,41,20,M,P1M,2000-05,4261.2,
0,2,41,20,M,P1M,2000-06,4346.6,
0,2,41,20,M,P1M,2000-07,4334.3,
0,2,41,20,M,P1M,2000-08,4390.2,
0,2,41,20,M,P1M,2000-09,4388.1,
0,2,41,20,M,P1M,2000-10,4378.9,
0,2,41,20,M,P1M,2000-11,4390.7,
0,2,41,20,M,P1M,2000-12,4479.9,
0,2,41,20,M,P1M,2001-01,4466,
0,2,41,20,M,P1M,2001-02,4560.8,
0,2,41,20,M,P1M,2001-03,4572.4,
0,2,41,20,M,P1M,2001-04,4640.1,
0,2,41,20,M,P1M,2001-05,4645.9,
0,2,41,20,M,P1M,2001-06,4665.1,
0,2,41,20,M,P1M,2001-07,4676.5,
0,2,41,20,M,P1M,2001-08,4724.4,
0,2,41,20,M,P1M,2001-09,4771.4,
0,2,41,20,M,P1M,2001-10,4811,
0,2,41,20,M,P1M,2001-11,4839.2,
0,2,41,20,M,P1M,2001-12,4876.3,
0,2,41,20,M,P1M,2002-01,4944.8,
0,2,41,20,M,P1M,2002-02,4927.3,
0,2,41,20,M,P1M,2002-03,4952.6,
0,2,41,20,M,P1M,2002-04,4945.1,
0,2,41,20,M,P1M,2002-05,5026.2,
0,2,41,20,M,P1M,2002-06,5024.2,
0,2,41,20,M,P1M,2002-07,5079.9,
0,2,41,20,M,P1M,2002-08,5100.7,
0,2,41,20,M,P1M,2002-09,5143.5,
0,2,41,20,M,P1M,2002-10,5152.7,
0,2,41,20,M,P1M,2002-11,5213.3,
0,2,41,20,M,P1M,2002-12,5193,
0,2,41,20,M,P1M,2003-01,5243.7,
0,2,41,20,M,P1M,2003-02,5255.4,
0,2,41,20,M,P1M,2003-03,5284.7,
0,2,41,20,M,P1M,2003-04,5263.6,
0,2,41,20,M,P1M,2003-05,5308.9,
0,2,41,20,M,P1M,2003-06,5258.7,
0,2,41,20,M,P1M,2003-07,5335.1,
0,2,41,20,M,P1M,2003-08,5335.9,
0,2,41,20,M,P1M,2003-09,5387,
0,2,41,20,M,P1M,2003-10,5402.6,
0,2,41,20,M,P1M,2003-11,5483,
0,2,41,20,M,P1M,2003-12,5499.5,
0,2,41,20,M,P1M,2004-01,5587.9,
0,2,41,20,M,P1M,2004-02,5588.7,
0,2,41,20,M,P1M,2004-03,5604.5,
0,2,41,20,M,P1M,2004-04,5637.3,
0,2,41,20,M,P1M,2004-05,5677.2,
0,2,41,20,M,P1M,2004-06,5748.3,
0,2,41,20,M,P1M,2004-07,5690.9,
0,2,41,20,M,P1M,2004-08,5705,
0,2,41,20,M,P1M,2004-09,5740,
0,2,41,20,M,P1M,2004-10,5702.9,
0,2,41,20,M,P1M,2004-11,5745.6,
0,2,41,20,M,P1M,2004-12,5802,
0,2,41,20,M,P1M,2005-01,5660.1,
0,2,41,20,M,P1M,2005-02,5764.5,
0,2,41,20,M,P1M,2005-03,5768.5,
0,2,41,20,M,P1M,2005-04,5844.2,
0,2,41,20,M,P1M,2005-05,5828.6,
0,2,41,20,M,P1M,2005-06,5876,
0,2,41,20,M,P1M,2005-07,5942.6,
0,2,41,20,M,P1M,2005-08,6023,
0,2,41,20,M,P1M,2005-09,6028.7,
0,2,41,20,M,P1M,2005-10,6029.5,
0,2,41,20,M,P1M,2005-11,6032.7,
0,2,41,20,M,P1M,2005-12,6061.7,
0,2,41,20,M,P1M,2006-01,6106.5,
0,2,41,20,M,P1M,2006-02,6166.2,
0,2,41,20,M,P1M,2006-03,6235,
0,2,41,20,M,P1M,2006-04,6251.8,
0,2,41,20,M,P1M,2006-05,6290.8,
0,2,41,20,M,P1M,2006-06,6354.8,
0,2,41,20,M,P1M,2006-07,6351.5,
0,2,41,20,M,P1M,2006-08,6386.1,
0,2,41,20,M,P1M,2006-09,6437.4,
0,2,41,20,M,P1M,2006-10,6519.1,
0,2,41,20,M,P1M,2006-11,6495.3,
0,2,41,20,M,P1M,2006-12,6551.5,
0,2,41,20,M,P1M,2007-01,6609.8,
0,2,41,20,M,P1M,2007-02,6674.3,
0,2,41,20,M,P1M,2007-03,6708.5,
0,2,41,20,M,P1M,2007-04,6765.9,
0,2,41,20,M,P1M,2007-05,6794.4,
0,2,41,20,M,P1M,2007-06,6864,
0,2,41,20,M,P1M,2007-07,6944.1,
0,2,41,20,M,P1M,2007-08,6969.2,
0,2,41,20,M,P1M,2007-09,7067.9,
0,2,41,20,M,P1M,2007-10,7069,
0,2,41,20,M,P1M,2007-11,7071.5,
0,2,41,20,M,P1M,2007-12,7107.5,
0,2,41,20,M,P1M,2008-01,7098.2,
0,2,41,20,M,P1M,2008-02,7064.9,
0,2,41,20,M,P1M,2008-03,7181.4,
0,2,41,20,M,P1M,2008-04,7141,
0,2,41,20,M,P1M,2008-05,7198.8,
0,2,41,20,M,P1M,2008-06,7218.5,
0,2,41,20,M,P1M,2008-07,7353.3,
0,2,41,20,M,P1M,2008-08,7380.4,
0,2,41,20,M,P1M,2008-09,7333.1,
0,2,41,20,M,P1M,2008-10,7445.4,
0,2,41,20,M,P1M,2008-11,7521.4,
0,2,41,20,M,P1M,2008-12,7694.2,
0,2,41,20,M,P1M,2009-01,7772.3,
0,2,41,20,M,P1M,2009-02,7751.1,
0,2,41,20,M,P1M,2009-03,7874.1,
0,2,41,20,M,P1M,2009-04,7799.4,
0,2,41,20,M,P1M,2009-05,7897.8,
0,2,41,20,M,P1M,2009-06,7914.2,
0,2,41,20,M,P1M,2009-07,7797.2,
0,2,41,20,M,P1M,2009-08,7858,
0,2,41,20,M,P1M,2009-09,7900.2,
0,2,41,20,M,P1M,2009-10,7862.5,
0,2,41,20,M,P1M,2009-11,8029.9,
0,2,41,20,M,P1M,2009-12,7982.2,
0,2,41,20,M,P1M,2010-01,7954.3,
0,2,41,20,M,P1M,2010-02,7858.8,
0,2,41,20,M,P1M,2010-03,7919,
0,2,41,20,M,P1M,2010-04,8054.5,
0,2,41,20,M,P1M,2010-05,8066.8,
0,2,41,20,M,P1M,2010-06,8066.3,
0,2,41,20,M,P1M,2010-07,8088,
0,2,41,20,M,P1M,2010-08,8050.3,
0,2,41,20,M,P1M,2010-09,8044.7,
0,2,41,20,M,P1M,2010-10,8076.2,
0,2,41,20,M,P1M,2010-11,8114.1,
0,2,41,20,M,P1M,2010-12,8122.4,
0,2,41,20,M,P1M,2011-01,8272.8,
0,2,41,20,M,P1M,2011-02,8298.7,
0,2,41,20,M,P1M,2011-03,8256.4,
0,2,41,20,M,P1M,2011-04,8296.6,
0,2,41,20,M,P1M,2011-05,8310.6,
0,2,41,20,M,P1M,2011-06,8333.6,
0,2,41,20,M,P1M,2011-07,8427.7,
0,2,41,20,M,P1M,2011-08,8461.5,
0,2,41,20,M,P1M,2011-09,8440.9,
0,2,41,20,M,P1M,2011-10,8450.5,
0,2,41,20,M,P1M,2011-11,8508.8,
0,2,41,20,M,P1M,2011-12,8480.7,
0,2,41,20,M,P1M,2012-01,8475.3,
0,2,41,20,M,P1M,2012-02,8515.1,
0,2,41,20,M,P1M,2012-03,8584.3,
0,2,41,20,M,P1M,2012-04,8609.7,
0,2,41,20,M,P1M,2012-05,8638.4,
0,2,41,20,M,P1M,2012-06,8736.6,
0,2,41,20,M,P1M,2012-07,8743.6,
0,2,41,20,M,P1M,2012-08,8760.3,
0,2,41,20,M,P1M,2012-09,8812.8,
0,2,41,20,M,P1M,2012-10,8873.7,
0,2,41,20,M,P1M,2012-11,8858.5,
0,2,41,20,M,P1M,2012-12,8841,
0,2,41,20,M,P1M,2013-01,8930.7,
0,2,41,20,M,P1M,2013-02,8977.4,
0,2,41,20,M,P1M,2013-03,9022.3,
0,2,41,20,M,P1M,2013-04,9012.8,
0,2,41,20,M,P1M,2013-05,9008.6,
0,2,41,20,M,P1M,2013-06,9033.3,
0,2,41,20,M,P1M,2013-07,9097.1,
0,2,41,20,M,P1M,2013-08,9125.9,
0,2,41,20,M,P1M,2013-09,9140.2,
0,2,41,20,M,P1M,2013-10,9155.3,
0,2,41,20,M,P1M,2013-11,9158.4,
0,2,41,20,M,P1M,2013-12,9411.2,
0,2,41,20,M,P1M,2014-01,9501.4,
0,2,41,20,M,P1M,2014-02,9422.2,
0,2,41,20,M,P1M,2014-03,9451.5,
0,2,41,20,M,P1M,2014-04,9465.4,
0,2,41,20,M,P1M,2014-05,9495.9,
0,2,41,20,M,P1M,2014-06,9578.4,
0,2,41,20,M,P1M,2014-07,9598.7,
0,2,41,20,M,P1M,2014-08,9636.7,
0,2,41,20,M,P1M,2014-09,9672.8,
0,2,41,20,M,P1M,2014-10,9702.2,
0,2,41,20,M,P1M,2014-11,9736.8,
0,2,41,20,M,P1M,2014-12,9737,
0,2,41,20,M,P1M,2015-01,9723.5,
0,2,41,20,M,P1M,2015-02,9812,
0,2,41,20,M,P1M,2015-03,9792.8,
0,2,41,20,M,P1M,2015-04,9817.2,
0,2,41,20,M,P1M,2015-05,9869.1,
0,2,41,20,M,P1M,2015-06,9881.4,
0,2,41,20,M,P1M,2015-07,9884.2,
0,2,41,20,M,P1M,2015-08,9938.5,
0,2,41,20,M,P1M,2015-09,9937.2,
0,2,41,20,M,P1M,2015-10,10013.1,
0,2,41,20,M,P1M,2015-11,10021.1,
0,2,41,20,M,P1M,2015-12,10063.1,
0,2,41,20,M,P1M,2016-01,10052.8,
0,2,41,20,M,P1M,2016-02,10058.9,
0,2,41,20,M,P1M,2016-03,10080.1,
0,2,41,20,M,P1M,2016-04,10048.1,
0,2,41,20,M,P1M,2016-05,10092.5,
0,2,41,20,M,P1M,2016-06,10083.1,
0,2,41,20,M,P1M,2016-07,10115.4,
0,2,41,20,M,P1M,2016-08,10225.6,
0,2,41,20,M,P1M,2016-09,10244,
0,2,41,20,M,P1M,2016-10,10272.1,
0,2,41,20,M,P1M,2016-11,10321.5,
0,2,41,20,M,P1M,2016-12,10364.6,
0,2,41,20,M,P1M,2017-01,10391.6,
0,2,41,20,M,P1M,2017-02,10421.9,
0,2,41,20,M,P1M,2017-03,10360.2,
0,2,41,20,M,P1M,2017-04,10449.9,
0,2,41,20,M,P1M,2017-05,10469.2,
0,2,41,20,M,P1M,2017-06,10451.2,
0,2,41,20,M,P1M,2017-07,10503,
0,2,41,20,M,P1M,2017-08,10467.3,
0,2,41,20,M,P1M,2017-09,10544.2,
0,2,41,20,M,P1M,2017-10,10569,
0,2,41,20,M,P1M,2017-11,10572.3,
0,2,41,20,M,P1M,2017-12,10658.1,
0,2,41,20,M,P1M,2018-01,10663.1,
0,2,41,20,M,P1M,2018-02,10699.9,
0,2,41,20,M,P1M,2018-03,10787.1,
0,2,41,20,M,P1M,2018-04,10821,
0,2,41,20,M,P1M,2018-05,10857,
0,2,41,20,M,P1M,2018-06,10891.4,
0,2,41,20,M,P1M,2018-07,10923.3,
0,2,41,20,M,P1M,2018-08,10921.4,
0,2,41,30,M,P1M,1982-04,1173.5,
0,2,41,30,M,P1M,1982-05,1182.1,
0,2,41,30,M,P1M,1982-06,1192.7,
0,2,41,30,M,P1M,1982-07,1203.1,
0,2,41,30,M,P1M,1982-08,1213.5,
0,2,41,30,M,P1M,1982-09,1223.3,
0,2,41,30,M,P1M,1982-10,1232.9,
0,2,41,30,M,P1M,1982-11,1244.7,
0,2,41,30,M,P1M,1982-12,1258,
0,2,41,30,M,P1M,1983-01,1269.7,
0,2,41,30,M,P1M,1983-02,1281.3,
0,2,41,30,M,P1M,1983-03,1289.8,
0,2,41,30,M,P1M,1983-04,1298.8,
0,2,41,30,M,P1M,1983-05,1307.5,
0,2,41,30,M,P1M,1983-06,1316.8,
0,2,41,30,M,P1M,1983-07,1327.8,
0,2,41,30,M,P1M,1983-08,1341.7,
0,2,41,30,M,P1M,1983-09,1355.5,
0,2,41,30,M,P1M,1983-10,1365.4,
0,2,41,30,M,P1M,1983-11,1370.9,
0,2,41,30,M,P1M,1983-12,1372.8,
0,2,41,30,M,P1M,1984-01,1373.4,
0,2,41,30,M,P1M,1984-02,1375.6,
0,2,41,30,M,P1M,1984-03,1380.9,
0,2,41,30,M,P1M,1984-04,1389.5,
0,2,41,30,M,P1M,1984-05,1399.4,
0,2,41,30,M,P1M,1984-06,1409.5,
0,2,41,30,M,P1M,1984-07,1418.7,
0,2,41,30,M,P1M,1984-08,1426.2,
0,2,41,30,M,P1M,1984-09,1434.4,
0,2,41,30,M,P1M,1984-10,1444.9,
0,2,41,30,M,P1M,1984-11,1456.4,
0,2,41,30,M,P1M,1984-12,1468.8,
0,2,41,30,M,P1M,1985-01,1480.4,
0,2,41,30,M,P1M,1985-02,1492.2,
0,2,41,30,M,P1M,1985-03,1504.5,
0,2,41,30,M,P1M,1985-04,1517.8,
0,2,41,30,M,P1M,1985-05,1533.8,
0,2,41,30,M,P1M,1985-06,1551.7,
0,2,41,30,M,P1M,1985-07,1570.4,
0,2,41,30,M,P1M,1985-08,1588,
0,2,41,30,M,P1M,1985-09,1604.2,
0,2,41,30,M,P1M,1985-10,1618.5,
0,2,41,30,M,P1M,1985-11,1630.7,
0,2,41,30,M,P1M,1985-12,1642,
0,2,41,30,M,P1M,1986-01,1654.6,
0,2,41,30,M,P1M,1986-02,1668.4,
0,2,41,30,M,P1M,1986-03,1684.3,
0,2,41,30,M,P1M,1986-04,1702.3,
0,2,41,30,M,P1M,1986-05,1720.5,
0,2,41,30,M,P1M,1986-06,1736.2,
0,2,41,30,M,P1M,1986-07,1749,
0,2,41,30,M,P1M,1986-08,1757.6,
0,2,41,30,M,P1M,1986-09,1765,
0,2,41,30,M,P1M,1986-10,1772.5,
0,2,41,30,M,P1M,1986-11,1782.7,
0,2,41,30,M,P1M,1986-12,1794.7,
0,2,41,30,M,P1M,1987-01,1807.6,
0,2,41,30,M,P1M,1987-02,1819,
0,2,41,30,M,P1M,1987-03,1829.6,
0,2,41,30,M,P1M,1987-04,1838.1,
0,2,41,30,M,P1M,1987-05,1845.7,
0,2,41,30,M,P1M,1987-06,1852.8,
0,2,41,30,M,P1M,1987-07,1861.1,
0,2,41,30,M,P1M,1987-08,1873.7,
0,2,41,30,M,P1M,1987-09,1886,
0,2,41,30,M,P1M,1987-10,1896.5,
0,2,41,30,M,P1M,1987-11,1905.3,
0,2,41,30,M,P1M,1987-12,1913.8,
0,2,41,30,M,P1M,1988-01,1922.8,
0,2,41,30,M,P1M,1988-02,1934.9,
0,2,41,30,M,P1M,1988-03,1947.4,
0,2,41,30,M,P1M,1988-04,1960,
0,2,41,30,M,P1M,1988-05,1972.2,
0,2,41,30,M,P1M,1988-06,1984.3,
0,2,41,30,M,P1M,1988-07,1998.8,
0,2,41,30,M,P1M,1988-08,2018.8,
0,2,41,30,M,P1M,1988-09,2043.5,
0,2,41,30,M,P1M,1988-10,2071.8,
0,2,41,30,M,P1M,1988-11,2099.5,
0,2,41,30,M,P1M,1988-12,2122.1,
0,2,41,30,M,P1M,1989-01,2139,
0,2,41,30,M,P1M,1989-02,2152.2,
0,2,41,30,M,P1M,1989-03,2163.7,
0,2,41,30,M,P1M,1989-04,2178.6,
0,2,41,30,M,P1M,1989-05,2196.3,
0,2,41,30,M,P1M,1989-06,2216.3,
0,2,41,30,M,P1M,1989-07,2236.7,
0,2,41,30,M,P1M,1989-08,2256.6,
0,2,41,30,M,P1M,1989-09,2274.8,
0,2,41,30,M,P1M,1989-10,2291.9,
0,2,41,30,M,P1M,1989-11,2308,
0,2,41,30,M,P1M,1989-12,2322.6,
0,2,41,30,M,P1M,1990-01,2337.1,
0,2,41,30,M,P1M,1990-02,2351.8,
0,2,41,30,M,P1M,1990-03,2367,
0,2,41,30,M,P1M,1990-04,2381.9,
0,2,41,30,M,P1M,1990-05,2394.3,
0,2,41,30,M,P1M,1990-06,2404.6,
0,2,41,30,M,P1M,1990-07,2413.9,
0,2,41,30,M,P1M,1990-08,2422.6,
0,2,41,30,M,P1M,1990-09,2436.4,
0,2,41,30,M,P1M,1990-10,2454.8,
0,2,41,30,M,P1M,1990-11,2477.1,
0,2,41,30,M,P1M,1990-12,2499.7,
0,2,41,30,M,P1M,1991-01,2517.9,
0,2,41,30,M,P1M,1991-02,2526.8,
0,2,41,30,M,P1M,1991-03,2533,
0,2,41,30,M,P1M,1991-04,2538.9,
0,2,41,30,M,P1M,1991-05,2550.2,
0,2,41,30,M,P1M,1991-06,2567.1,
0,2,41,30,M,P1M,1991-07,2587.4,
0,2,41,30,M,P1M,1991-08,2605.5,
0,2,41,30,M,P1M,1991-09,2617.3,
0,2,41,30,M,P1M,1991-10,2623.2,
0,2,41,30,M,P1M,1991-11,2627,
0,2,41,30,M,P1M,1991-12,2633.7,
0,2,41,30,M,P1M,1992-01,2645.7,
0,2,41,30,M,P1M,1992-02,2665,
0,2,41,30,M,P1M,1992-03,2685.7,
0,2,41,30,M,P1M,1992-04,2706.5,
0,2,41,30,M,P1M,1992-05,2724.2,
0,2,41,30,M,P1M,1992-06,2735.7,
0,2,41,30,M,P1M,1992-07,2741.7,
0,2,41,30,M,P1M,1992-08,2743.3,
0,2,41,30,M,P1M,1992-09,2744.5,
0,2,41,30,M,P1M,1992-10,2748.2,
0,2,41,30,M,P1M,1992-11,2755,
0,2,41,30,M,P1M,1992-12,2765.3,
0,2,41,30,M,P1M,1993-01,2780.5,
0,2,41,30,M,P1M,1993-02,2798.3,
0,2,41,30,M,P1M,1993-03,2816.4,
0,2,41,30,M,P1M,1993-04,2830.4,
0,2,41,30,M,P1M,1993-05,2838.9,
0,2,41,30,M,P1M,1993-06,2842.6,
0,2,41,30,M,P1M,1993-07,2844.7,
0,2,41,30,M,P1M,1993-08,2848.7,
0,2,41,30,M,P1M,1993-09,2855.1,
0,2,41,30,M,P1M,1993-10,2864.1,
0,2,41,30,M,P1M,1993-11,2876.4,
0,2,41,30,M,P1M,1993-12,2889.5,
0,2,41,30,M,P1M,1994-01,2901.3,
0,2,41,30,M,P1M,1994-02,2912.6,
0,2,41,30,M,P1M,1994-03,2922.7,
0,2,41,30,M,P1M,1994-04,2935.8,
0,2,41,30,M,P1M,1994-05,2952.6,
0,2,41,30,M,P1M,1994-06,2972.9,
0,2,41,30,M,P1M,1994-07,2995.9,
0,2,41,30,M,P1M,1994-08,3020,
0,2,41,30,M,P1M,1994-09,3043.9,
0,2,41,30,M,P1M,1994-10,3065.6,
0,2,41,30,M,P1M,1994-11,3086.9,
0,2,41,30,M,P1M,1994-12,3109.6,
0,2,41,30,M,P1M,1995-01,3133.4,
0,2,41,30,M,P1M,1995-02,3161.6,
0,2,41,30,M,P1M,1995-03,3192.2,
0,2,41,30,M,P1M,1995-04,3223.8,
0,2,41,30,M,P1M,1995-05,3254.5,
0,2,41,30,M,P1M,1995-06,3283.3,
0,2,41,30,M,P1M,1995-07,3312.9,
0,2,41,30,M,P1M,1995-08,3341.3,
0,2,41,30,M,P1M,1995-09,3366.6,
0,2,41,30,M,P1M,1995-10,3388.3,
0,2,41,30,M,P1M,1995-11,3402.7,
0,2,41,30,M,P1M,1995-12,3413.8,
0,2,41,30,M,P1M,1996-01,3422.6,
0,2,41,30,M,P1M,1996-02,3432.5,
0,2,41,30,M,P1M,1996-03,3446.4,
0,2,41,30,M,P1M,1996-04,3464.5,
0,2,41,30,M,P1M,1996-05,3486,
0,2,41,30,M,P1M,1996-06,3506.2,
0,2,41,30,M,P1M,1996-07,3523.2,
0,2,41,30,M,P1M,1996-08,3535.8,
0,2,41,30,M,P1M,1996-09,3546.6,
0,2,41,30,M,P1M,1996-10,3558.2,
0,2,41,30,M,P1M,1996-11,3572.1,
0,2,41,30,M,P1M,1996-12,3587,
0,2,41,30,M,P1M,1997-01,3602.6,
0,2,41,30,M,P1M,1997-02,3615.1,
0,2,41,30,M,P1M,1997-03,3626.1,
0,2,41,30,M,P1M,1997-04,3634.1,
0,2,41,30,M,P1M,1997-05,3640.8,
0,2,41,30,M,P1M,1997-06,3647.8,
0,2,41,30,M,P1M,1997-07,3693.8,b
0,2,41,30,M,P1M,1997-08,3708.9,
0,2,41,30,M,P1M,1997-09,3729.7,
0,2,41,30,M,P1M,1997-10,3752.6,
0,2,41,30,M,P1M,1997-11,3774.9,
0,2,41,30,M,P1M,1997-12,3793.2,
0,2,41,30,M,P1M,1998-01,3842.1,b
0,2,41,30,M,P1M,1998-02,3853.5,
0,2,41,30,M,P1M,1998-03,3866.3,
0,2,41,30,M,P1M,1998-04,3883.6,
0,2,41,30,M,P1M,1998-05,3905.3,
0,2,41,30,M,P1M,1998-06,3933.2,
0,2,41,30,M,P1M,1998-07,3960.9,
0,2,41,30,M,P1M,1998-08,3986.9,
0,2,41,30,M,P1M,1998-09,4009.6,
0,2,41,30,M,P1M,1998-10,4032.6,
0,2,41,30,M,P1M,1998-11,4057.6,
0,2,41,30,M,P1M,1998-12,4088.1,
0,2,41,30,M,P1M,1999-01,4117.4,
0,2,41,30,M,P1M,1999-02,4143.7,
0,2,41,30,M,P1M,1999-03,4164.6,
0,2,41,30,M,P1M,1999-04,4182.2,
0,2,41,30,M,P1M,1999-05,4194.5,
0,2,41,30,M,P1M,1999-06,4206.2,
0,2,41,30,M,P1M,1999-07,4222.1,
0,2,41,30,M,P1M,1999-08,4242.7,
0,2,41,30,M,P1M,1999-09,4262.9,
0,2,41,30,M,P1M,1999-10,4283.6,
0,2,41,30,M,P1M,1999-11,4298.3,
0,2,41,30,M,P1M,1999-12,4310.2,
0,2,41,30,M,P1M,2000-01,4250,b
0,2,41,30,M,P1M,2000-02,4254.1,
0,2,41,30,M,P1M,2000-03,4259.1,
0,2,41,30,M,P1M,2000-04,4264.2,
0,2,41,30,M,P1M,2000-05,4272.5,
0,2,41,30,M,P1M,2000-06,4280.1,
0,2,41,30,M,P1M,2000-07,4372.6,b
0,2,41,30,M,P1M,2000-08,4376.8,
0,2,41,30,M,P1M,2000-09,4383.1,
0,2,41,30,M,P1M,2000-10,4395,
0,2,41,30,M,P1M,2000-11,4417.8,
0,2,41,30,M,P1M,2000-12,4451.7,
0,2,41,30,M,P1M,2001-01,4493.8,
0,2,41,30,M,P1M,2001-02,4539.1,
0,2,41,30,M,P1M,2001-03,4580.4,
0,2,41,30,M,P1M,2001-04,4615.2,
0,2,41,30,M,P1M,2001-05,4642.7,
0,2,41,30,M,P1M,2001-06,4669.5,
0,2,41,30,M,P1M,2001-07,4696.9,
0,2,41,30,M,P1M,2001-08,4728.1,
0,2,41,30,M,P1M,2001-09,4765.4,
0,2,41,30,M,P1M,2001-10,4806.7,
0,2,41,30,M,P1M,2001-11,4847,
0,2,41,30,M,P1M,2001-12,4881.7,
0,2,41,30,M,P1M,2002-01,4909.8,
0,2,41,30,M,P1M,2002-02,4932.8,
0,2,41,30,M,P1M,2002-03,4954,
0,2,41,30,M,P1M,2002-04,4978,
0,2,41,30,M,P1M,2002-05,5004.8,
0,2,41,30,M,P1M,2002-06,5036.3,
0,2,41,30,M,P1M,2002-07,5070.1,
0,2,41,30,M,P1M,2002-08,5104.6,
0,2,41,30,M,P1M,2002-09,5136.2,
0,2,41,30,M,P1M,2002-10,5164.7,
0,2,41,30,M,P1M,2002-11,5191.1,
0,2,41,30,M,P1M,2002-12,5216.9,
0,2,41,30,M,P1M,2003-01,5236.4,
